Date,Time,Open,High,Low,Close,Volume,OpenInt
2014-04-24,19:00:00,60.7999000549316,61,60.5699005126953,60.9599990844727,256395,0
2014-04-24,20:00:00,60.9500007629395,60.9900016784668,60.1800003051758,60.1869010925293,369203,0
2014-04-24,21:00:00,60.1800003051758,60.6500015258789,60.1399993896484,60.5499992370605,360830,0
2014-04-24,22:00:00,60.5699996948242,60.8800010681152,60.5499992370605,60.689998626709,535463,0
2014-04-25,16:00:00,59.5699996948242,59.7785987854004,58.939998626709,59.0200004577637,529897,0
2014-04-25,17:00:00,59,59.0499992370605,57.6699981689453,57.8223991394043,1669838,0
2014-04-25,18:00:00,57.7999992370605,58.6300010681152,57.434398651123,58.2939987182617,772453,0
2014-04-25,19:00:00,58.3300018310547,58.6300010681152,58.0200004577637,58.0900001525879,341100,0
2014-04-25,20:00:00,58.1059989929199,58.2099990844727,57.7299995422363,57.9199981689453,321665,0
2014-04-25,21:00:00,57.9599990844727,57.9700012207031,57.3349990844727,57.689998626709,584373,0
2014-04-25,22:00:00,57.6699981689453,58.1199989318848,57.5499992370605,57.7599983215332,710099,0
2014-04-28,16:00:00,58.5299987792969,58.7299995422363,57.5499992370605,58.5798988342285,1035264,0
2014-04-28,17:00:00,58.6099014282227,59.5699005126953,58.3699989318848,58.8300018310547,1733932,0
2014-04-28,18:00:00,58.8300018310547,59.1100006103516,57.0299987792969,57.1500015258789,1277513,0
2014-04-28,19:00:00,57.1500015258789,57.4199981689453,56.7299995422363,56.9500007629395,904656,0
2014-04-28,20:00:00,56.939998626709,56.939998626709,55.6100006103516,56.3400001525879,1557533,0
2014-04-28,21:00:00,56.3199996948242,57.5,55.9900016784668,57.2050018310547,1356917,0
2014-04-28,22:00:00,57.2200012207031,58.7200012207031,57.1300010681152,58.3800010681152,1885620,0
2014-04-29,16:00:00,58.8499984741211,59.4500007629395,58.3800010681152,58.9199981689453,784726,0
2014-04-29,17:00:00,58.8703994750977,59.1599998474121,57.9948997497559,58.9000015258789,1533440,0
2014-04-29,18:00:00,58.9000015258789,59.439998626709,58.5299987792969,59.2000007629395,658268,0
2014-04-29,19:00:00,59.2200012207031,60.0099983215332,59.1800003051758,59.8300018310547,630395,0
2014-04-29,20:00:00,59.8300018310547,59.9599990844727,59.470100402832,59.9099998474121,575910,0
2014-04-29,21:00:00,59.9199981689453,59.9700012207031,59.7299995422363,59.8499984741211,316863,0
2014-04-29,22:00:00,59.8499984741211,59.9599990844727,59.5800018310547,59.6699981689453,493047,0
2014-04-30,16:00:00,58.9300003051758,59.4099998474121,58.4001007080078,58.810001373291,645473,0
2014-04-30,17:00:00,58.7099990844727,59.9589996337891,58.4300003051758,59.689998626709,734005,0
2014-04-30,18:00:00,59.6699981689453,59.8199996948242,59.2400016784668,59.4599990844727,485327,0
2014-04-30,19:00:00,59.5,59.796199798584,59.4785995483398,59.7761993408203,224394,0
2014-04-30,20:00:00,59.7700004577637,59.9500007629395,59.6199989318848,59.6199989318848,209186,0
2014-04-30,21:00:00,59.5999984741211,60.339900970459,59.3700981140137,60.0900001525879,762525,0
2014-04-30,22:00:00,60.1100006103516,60.2874984741211,59.5405006408691,60.2000007629395,766625,0
2014-05-01,16:00:00,60.4099998474121,60.8800010681152,60,60.5,368049,0
2014-05-01,17:00:00,60.5699996948242,61.3400001525879,60.1100006103516,61.2000007629395,809853,0
2014-05-01,18:00:00,61.189998626709,61.7200012207031,60.9799995422363,61.1100006103516,457380,0
2014-05-01,19:00:00,61.0800018310547,61.4199981689453,60.9599990844727,61.1609992980957,350412,0
2014-05-01,20:00:00,61.1399993896484,61.2900009155273,60.5200004577637,60.5900001525879,385000,0
2014-05-01,21:00:00,60.5800018310547,60.9500999450684,60.3400001525879,60.6209983825684,268268,0
2014-05-01,22:00:00,60.5800018310547,60.8199996948242,60.3899993896484,60.7400016784668,372463,0
2014-05-02,16:00:00,61.3400001525879,61.6500015258789,60.3600006103516,60.7499008178711,562893,0
2014-05-02,17:00:00,60.689998626709,61.3499984741211,59.9480018615723,60.2599983215332,948913,0
2014-05-02,18:00:00,60.2299995422363,61.0800018310547,60.1699981689453,60.9898986816406,486523,0
2014-05-02,19:00:00,60.9898986816406,61.0999984741211,60.689998626709,60.8400001525879,232615,0
2014-05-02,20:00:00,60.9099998474121,60.9799995422363,60.3400001525879,60.3499984741211,278042,0
2014-05-02,21:00:00,60.3199996948242,60.6699981689453,60.2000007629395,60.5099983215332,308226,0
2014-05-02,22:00:00,60.5800018310547,60.8530006408691,60.3499984741211,60.439998626709,323180,0
2014-05-05,16:00:00,59.2999992370605,60.1199989318848,58.8600006103516,60.1100006103516,581634,0
2014-05-05,17:00:00,60.1799011230469,61.0699996948242,59.8699989318848,60.7400016784668,711856,0
2014-05-05,18:00:00,60.7099990844727,60.9799995422363,60.4599990844727,60.8600006103516,225329,0
2014-05-05,19:00:00,60.9000015258789,60.9300003051758,60.5400009155273,60.5699996948242,143844,0
2014-05-05,20:00:00,60.5700988769531,60.8300018310547,60.4599990844727,60.7799987792969,124765,0
2014-05-05,21:00:00,60.810001373291,61.310001373291,60.7900009155273,61.25,236160,0
2014-05-05,22:00:00,61.2200012207031,61.3400001525879,61.0499992370605,61.2999992370605,423047,0
2014-05-06,16:00:00,61.0200004577637,61.0699996948242,60.4000015258789,61,319846,0
2014-05-06,17:00:00,61.0299987792969,61.1199989318848,60.2400016784668,60.2536010742188,449516,0
2014-05-06,18:00:00,60.2799987792969,60.5800018310547,60.0900001525879,60.5798988342285,531422,0
2014-05-06,19:00:00,60.5900001525879,60.5900001525879,60.2302017211914,60.4099998474121,168565,0
2014-05-06,20:00:00,60.4199981689453,60.4700012207031,59.3899993896484,59.4062004089355,623697,0
2014-05-06,21:00:00,59.4099998474121,59.5390014648438,59.1199989318848,59.2400016784668,496621,0
2014-05-06,22:00:00,59.2299995422363,59.6100006103516,58.8660011291504,58.9300003051758,849525,0
2014-05-07,16:00:00,59.3800010681152,59.4654998779297,57.5909996032715,57.6514015197754,941040,0
2014-05-07,17:00:00,57.6399993896484,58.25,56.3800010681152,57.0099983215332,1674929,0
2014-05-07,18:00:00,57.0499992370605,58.1399993896484,56.5801010131836,57.8499984741211,797668,0
2014-05-07,19:00:00,57.8796997070312,57.9199981689453,56.969898223877,56.9900016784668,458921,0
2014-05-07,20:00:00,56.939998626709,57.5960006713867,56.8300018310547,56.8499984741211,361365,0
2014-05-07,21:00:00,56.8300018310547,57.8600006103516,56.7799987792969,57.7519989013672,543431,0
2014-05-07,22:00:00,57.7599983215332,58.5200004577637,57.4099998474121,58.4000015258789,896398,0
2014-05-08,16:00:00,57.8199996948242,59.1399993896484,57.4000015258789,59.0299987792969,971720,0
2014-05-08,17:00:00,59.0499992370605,60.0999984741211,59.0400009155273,59.6599998474121,1013960,0
2014-05-08,18:00:00,59.6800003051758,60.3400001525879,59.5820999145508,60.1199989318848,400891,0
2014-05-08,19:00:00,60.1699981689453,60.2799987792969,59.5099983215332,59.6500015258789,225892,0
2014-05-08,20:00:00,59.6199989318848,59.8800010681152,58.9199981689453,59.0200004577637,425244,0
2014-05-08,21:00:00,59.0299987792969,59.0299987792969,57.7799987792969,57.9700012207031,719840,0
2014-05-08,22:00:00,57.9858016967773,58.3301010131836,57.5699996948242,58.2099990844727,799906,0
2014-05-09,16:00:00,58.1399993896484,58.1699981689453,56.9900016784668,57.9499015808105,488036,0
2014-05-09,17:00:00,57.7355003356934,58.5399017333984,57.2999992370605,57.3499984741211,924379,0
2014-05-09,18:00:00,57.2900009155273,58.0699996948242,57.0200996398926,57.8800010681152,619589,0
2014-05-09,19:00:00,57.9199981689453,58.7599983215332,57.7099990844727,58.5999984741211,358092,0
2014-05-09,20:00:00,58.6300010681152,58.7000007629395,58.1100006103516,58.1599998474121,201972,0
2014-05-09,21:00:00,58.1399993896484,58.5699005126953,57.7999992370605,58.4599990844727,230911,0
2014-05-09,22:00:00,58.5099983215332,59,58.5,58.8800010681152,600205,0
2014-05-12,16:00:00,59.9500007629395,60.9700012207031,59.7751998901367,60.9700012207031,517880,0
2014-05-12,17:00:00,60.9700012207031,61.3800010681152,60.7799987792969,61.2178001403809,604265,0
2014-05-12,18:00:00,61.2000007629395,61.3456001281738,61.060001373291,61.189998626709,252914,0
2014-05-12,19:00:00,61.1800003051758,61.5400009155273,61.1399993896484,61.2400016784668,371797,0
2014-05-12,20:00:00,61.2299995422363,61.4259986877441,61.1875991821289,61.3899993896484,96351,0
2014-05-12,21:00:00,61.3800010681152,61.6949005126953,61.2000007629395,61.6800003051758,169021,0
2014-05-12,22:00:00,61.6800003051758,61.8300018310547,61.6100006103516,61.75,680209,0
2014-05-13,16:00:00,61.9700012207031,62.4099998474121,61.5699996948242,61.8699989318848,488985,0
2014-05-13,17:00:00,61.8800010681152,62.6100006103516,61.8101005554199,62.3300018310547,610815,0
2014-05-13,18:00:00,62.3300018310547,62.3790016174316,61.5400009155273,61.7999992370605,430611,0
2014-05-13,19:00:00,61.7799987792969,62.0299987792969,61.6300010681152,61.939998626709,195250,0
2014-05-13,20:00:00,61.9099998474121,62.0999984741211,61.6701011657715,61.8400001525879,248102,0
2014-05-13,21:00:00,61.8699989318848,62.1753997802734,61.7900009155273,62.0900001525879,163408,0
2014-05-13,22:00:00,62.0801010131836,62.1199989318848,61.6800003051758,61.8800010681152,389088,0
2014-05-14,16:00:00,61.3699989318848,61.8800010681152,61.1300010681152,61.8023986816406,268883,0
2014-05-14,17:00:00,61.8300018310547,62.060001373291,61.2900009155273,61.5719985961914,410939,0
2014-05-14,18:00:00,61.6199989318848,61.7599983215332,61.2999992370605,61.4690017700195,198112,0
2014-05-14,19:00:00,61.4700012207031,61.7900009155273,61.4700012207031,61.6601982116699,152452,0
2014-05-14,20:00:00,61.7099990844727,61.9700012207031,61.6800003051758,61.75,136665,0
2014-05-14,21:00:00,61.7499008178711,61.810001373291,61.1500015258789,61.2200012207031,233004,0
2014-05-14,22:00:00,61.2000007629395,61.2299995422363,60.5200004577637,60.9599990844727,667501,0
2014-05-15,16:00:00,60.8899993896484,61.2200012207031,59.6599998474121,60.2000007629395,614733,0
2014-05-15,17:00:00,60.1800003051758,60.2000007629395,58.689998626709,59.25,911972,0
2014-05-15,18:00:00,59.2999992370605,59.4161987304688,58.3600006103516,58.5200004577637,505563,0
2014-05-15,19:00:00,58.5099983215332,59.1800003051758,58.4799995422363,59.0455017089844,403023,0
2014-05-15,20:00:00,59.060001373291,59.1500015258789,58.7000007629395,59.0800018310547,257626,0
2014-05-15,21:00:00,59.089900970459,59.9199981689453,58.939998626709,59.810001373291,604761,0
2014-05-15,22:00:00,59.8089981079102,59.9000015258789,59.3101005554199,59.5299987792969,845656,0
2014-05-16,16:00:00,59.6800003051758,59.7400016784668,58.8301010131836,59.5099983215332,342488,0
2014-05-16,17:00:00,59.5499992370605,59.6800003051758,58.5200004577637,58.9919013977051,460002,0
2014-05-16,18:00:00,58.9900016784668,59.4099998474121,58.8899993896484,59.2999992370605,289493,0
2014-05-16,19:00:00,59.2700004577637,59.6300010681152,59.1699981689453,59.2099990844727,146711,0
2014-05-16,20:00:00,59.157600402832,59.5299987792969,58.9000015258789,59.3800010681152,225006,0
2014-05-16,21:00:00,59.3699989318848,60.2400016784668,59.2200012207031,60.2400016784668,490388,0
2014-05-16,22:00:00,60.25,60.7799987792969,60.2137985229492,60.6599998474121,930457,0
2014-05-19,16:00:00,60.1199989318848,61.1790008544922,59.8325004577637,60.8499984741211,381260,0
2014-05-19,17:00:00,60.8600006103516,61.5299987792969,60.5299987792969,61.4199981689453,452587,0
2014-05-19,18:00:00,61.4300003051758,61.9799995422363,61.4199981689453,61.9099998474121,443553,0
2014-05-19,19:00:00,61.9099998474121,62.1599998474121,61.75,61.8300018310547,355045,0
2014-05-19,20:00:00,61.8400001525879,62.0200004577637,61.6699981689453,61.9546012878418,208321,0
2014-05-19,21:00:00,61.9609985351562,62.1389999389648,61.8899993896484,61.9599990844727,281118,0
2014-05-19,22:00:00,61.9599990844727,62.2099990844727,61.7000007629395,61.9599990844727,475277,0
2014-05-20,16:00:00,61.8499984741211,62.089900970459,61.2299995422363,61.3800010681152,272564,0
2014-05-20,17:00:00,61.3520011901855,62.1699981689453,61.25,62.1599998474121,472566,0
2014-05-20,18:00:00,62.1599998474121,62.5200004577637,61.9099998474121,62.2999992370605,303005,0
2014-05-20,19:00:00,62.3300018310547,62.3300018310547,61.3499984741211,61.5299987792969,216058,0
2014-05-20,20:00:00,61.5499992370605,61.5499992370605,60.5,60.560001373291,717950,0
2014-05-20,21:00:00,60.5299987792969,61.1199989318848,60.5299987792969,60.7000007629395,482418,0
2014-05-20,22:00:00,60.7299995422363,61.5499992370605,60.6599998474121,61.2799987792969,884551,0
2014-05-21,16:00:00,61.560001373291,62.5999984741211,61.4799995422363,62.310001373291,438407,0
2014-05-21,17:00:00,62.3600006103516,62.6599998474121,62.0699996948242,62.3699989318848,426197,0
2014-05-21,18:00:00,62.3619995117188,62.4700012207031,61.7700004577637,62.0390014648438,325781,0
2014-05-21,19:00:00,62.0601005554199,62.5,62.0099983215332,62.4001007080078,183085,0
2014-05-21,20:00:00,62.4199981689453,62.6300010681152,62.3699989318848,62.5200004577637,251565,0
2014-05-21,21:00:00,62.5299987792969,62.8699989318848,62.25,62.7700004577637,469523,0
2014-05-21,22:00:00,62.75,63.0900001525879,62.7000007629395,63.0099983215332,512548,0
2014-05-22,16:00:00,63.1800003051758,63.7400016784668,62.9900016784668,63.5999984741211,336810,0
2014-05-22,17:00:00,63.6500015258789,63.9000015258789,62.9262008666992,63.8297996520996,620635,0
2014-05-22,18:00:00,63.810001373291,64.1600036621094,63.6699981689453,64.0100021362305,484152,0
2014-05-22,19:00:00,63.9099998474121,64.0199966430664,63.7299995422363,63.7900009155273,161270,0
2014-05-22,20:00:00,63.7900009155273,64.2600021362305,63.7599983215332,64.1500015258789,304807,0
2014-05-22,21:00:00,64.1699981689453,64.3600006103516,64.1298980712891,64.3499984741211,248840,0
2014-05-22,22:00:00,64.3300018310547,64.3399963378906,63.7900009155273,63.7900009155273,536527,0
2014-05-23,16:00:00,64.06,64.36,63.6299,64.111,355409,0
2014-05-23,17:00:00,64.15,64.38,64.01,64.24,326081,0
2014-05-23,18:00:00,64.26,64.64,64.23,64.58,382744,0
2014-05-23,19:00:00,64.58,64.75,64.54,64.72,182254,0
2014-05-23,20:00:00,64.72,64.88,64.63,64.83,216113,0
2014-05-23,21:00:00,64.84,65.1,64.83,65.06,235682,0
2014-05-23,22:00:00,65.08,65.25,65.06,65.23,418812,0
2014-05-27,16:00:00,66.13,66.55,65.93,66.2,492220,0
2014-05-27,17:00:00,66.2299,66.87,66.17,66.77,472046,0
2014-05-27,18:00:00,66.78,66.98,66.6001,66.7,336394,0
2014-05-27,19:00:00,66.67,66.9,66.512,66.78,217067,0
2014-05-27,20:00:00,66.77,66.94,66.57,66.93,213368,0
2014-05-27,21:00:00,66.93,67.08,66.84,66.99,285737,0
2014-05-27,22:00:00,66.99,67.69,66.98,67.67,578858,0
2014-05-28,16:00:00,67.6,67.73,67.16,67.336,559679,0
2014-05-28,17:00:00,67.3409,67.533,66.88,67.21,426089,0
2014-05-28,18:00:00,67.22,67.82,67.1585,67.56,368320,0
2014-05-28,19:00:00,67.55,67.87,67.34,67.52,256567,0
2014-05-28,20:00:00,67.54,67.9,67.48,67.77,228586,0
2014-05-28,21:00:00,67.77,67.82,67.3,67.434,287734,0
2014-05-28,22:00:00,67.43,67.67,67,67.03,397636,0
2014-05-29,16:00:00,67.78,67.96,67.4,67.8,428234,0
2014-05-29,17:00:00,67.77,67.92,67.3563,67.82,331039,0
2014-05-29,18:00:00,67.83,68.07,67.61,67.66,235581,0
2014-05-29,19:00:00,67.64,67.91,67.59,67.79,141933,0
2014-05-29,20:00:00,67.78,67.8882,67.64,67.8,137531,0
2014-05-29,21:00:00,67.7949,68.1,67.74,68.09,173521,0
2014-05-29,22:00:00,68.1,68.35,67.9458,68.3,437573,0
2014-05-30,16:00:00,68.39,68.49,67.98,68.05,214753,0
2014-05-30,17:00:00,68.03,68.58,67.95,68.42,350334,0
2014-05-30,18:00:00,68.42,68.68,68.32,68.46,291794,0
2014-05-30,19:00:00,68.46,68.59,67.46,67.69,506817,0
2014-05-30,20:00:00,67.68,67.84,67.28,67.68,277649,0
2014-05-30,21:00:00,67.67,68.17,67.5101,67.87,349742,0
2014-05-30,22:00:00,67.85,68.4,67.7801,68.33,392250,0
2014-06-02,16:00:00,68.6,68.639,67.5301,67.58,299844,0
2014-06-02,17:00:00,67.51,67.75,66.84,67.6,613722,0
2014-06-02,18:00:00,67.59,68.38,67.47,68.2176,452924,0
2014-06-02,19:00:00,68.2499,68.27,67.8701,67.94,166795,0
2014-06-02,20:00:00,67.92,68,67.62,67.8,119170,0
2014-06-02,21:00:00,67.81,68,67.36,67.8,183201,0
2014-06-02,22:00:00,67.74,68.25,67.66,68.16,407412,0
2014-06-03,16:00:00,67.46,68.16,67.22,68.16,314077,0
2014-06-03,17:00:00,68.09,68.38,67.65,67.84,342507,0
2014-06-03,18:00:00,67.82,67.8901,67.33,67.64,224664,0
2014-06-03,19:00:00,67.64,68.02,67.62,67.7301,318325,0
2014-06-03,20:00:00,67.73,68.06,67.71,67.97,148664,0
2014-06-03,21:00:00,67.97,68.16,67.79,67.84,303691,0
2014-06-03,22:00:00,67.81,68.12,67.72,68.06,371030,0
2014-06-04,16:00:00,67.53,68.04,67.2102,68,428313,0
2014-06-04,17:00:00,68.01,68.46,67.83,68.46,398828,0
2014-06-04,18:00:00,68.46,68.77,68.34,68.61,319090,0
2014-06-04,19:00:00,68.62,69.08,68.58,69.04,215699,0
2014-06-04,20:00:00,69.05,69.12,68.91,69.1,186271,0
2014-06-04,21:00:00,69.0998,69.11,68.65,68.8,257256,0
2014-06-04,22:00:00,68.79,68.88,68.63,68.78,448239,0
2014-06-05,16:00:00,69,69.43,68.65,69.0499,423044,0
2014-06-05,17:00:00,69.03,69.33,68.29,69.23,625063,0
2014-06-05,18:00:00,69.22,70.2,69.18,70.08,650132,0
2014-06-05,19:00:00,70.08,70.73,70.08,70.5,599148,0
2014-06-05,20:00:00,70.51,70.7,70.24,70.49,369416,0
2014-06-05,21:00:00,70.48,70.93,70.44,70.55,490798,0
2014-06-05,22:00:00,70.52,70.74,70.38,70.57,489666,0
2014-06-06,16:00:00,71.4,71.49,70.94,71.4298,358597,0
2014-06-06,17:00:00,71.44,71.4414,70.91,71.38,279613,0
2014-06-06,18:00:00,71.3643,71.64,71.32,71.37,234018,0
2014-06-06,19:00:00,71.39,71.58,71.29,71.45,108609,0
2014-06-06,20:00:00,71.47,71.48,71.11,71.3324,164319,0
2014-06-06,21:00:00,71.3299,71.53,71.234,71.4554,140631,0
2014-06-06,22:00:00,71.45,71.78,71.24,71.71,389907,0
2014-06-09,16:00:00,71.82,71.85,71.26,71.5,207430,0
2014-06-09,17:00:00,71.52,71.7754,71.3,71.7099,383061,0
2014-06-09,18:00:00,71.71,72.12,71.57,72,372687,0
2014-06-09,19:00:00,71.992,72.12,71.98,72.03,269914,0
2014-06-09,20:00:00,72.05,72.07,71.5,71.54,288034,0
2014-06-09,21:00:00,71.54,71.59,71.01,71.46,469359,0
2014-06-09,22:00:00,71.46,71.74,71.34,71.58,482459,0
2014-06-10,16:00:00,71.37,71.95,71.3512,71.54,211104,0
2014-06-10,17:00:00,71.5499,71.99,71.15,71.88,305090,0
2014-06-10,18:00:00,71.9,72.05,71.7,71.82,166438,0
2014-06-10,19:00:00,71.81,71.84,71.41,71.62,134858,0
2014-06-10,20:00:00,71.6301,71.8877,71.45,71.82,184794,0
2014-06-10,21:00:00,71.83,71.95,71.71,71.76,141683,0
2014-06-10,22:00:00,71.75,71.99,71.74,71.99,297818,0
2014-06-11,16:00:00,71.18,71.97,71.0901,71.77,242022,0
2014-06-11,17:00:00,71.77,72.06,71.58,71.77,212744,0
2014-06-11,18:00:00,71.79,72.21,71.72,72.098,181779,0
2014-06-11,19:00:00,72.1,72.14,71.91,72.14,157642,0
2014-06-11,20:00:00,72.14,72.14,71.46,71.47,212512,0
2014-06-11,21:00:00,71.4122,71.5601,71.03,71.49,396993,0
2014-06-11,22:00:00,71.48,71.99,71.42,71.88,605337,0
2014-06-12,16:00:00,71.48,71.68,70.96,71.35,272934,0
2014-06-12,17:00:00,71.34,71.66,70.55,70.848,416456,0
2014-06-12,18:00:00,70.85,71.31,70.73,70.9601,197711,0
2014-06-12,19:00:00,70.98,71.13,70.32,70.56,192967,0
2014-06-12,20:00:00,70.56,70.6199,69.58,69.78,598016,0
2014-06-12,21:00:00,69.74,69.93,69.4576,69.66,400666,0
2014-06-12,22:00:00,69.6,70,69.2,70,580073,0
